district_name,main_category,area_km2,district_total_km2,district_pct
南港區,交通運輸,0.7647733153198949,21.098596281135272,3.624759226298367
南港區,住宅,1.516675348243572,21.098596281135272,7.18851305572241
南港區,保護保育,11.771188121324156,21.098596281135272,55.791333055882205
南港區,公共事業設施,0.656695444079951,21.098596281135272,3.1125077485231425
南港區,公共行政服務,2.517360149577249,21.098596281135272,11.931410583120531
南港區,公園綠地遊憩,0.5703256642100252,21.098596281135272,2.7031450652476163
南港區,商業服務,0.508007809793731,21.098596281135272,2.407780133922711
南港區,工業產業,0.6407639125586625,21.098596281135272,3.036997836351719
南港區,文教,0.4053397507579827,21.098596281135272,1.9211692823394417
南港區,殯葬,0.26459625136322884,21.098596281135272,1.2540941010365239
南港區,水域水利,0.5660412754706085,21.098596281135272,2.6828385544147246
南港區,特殊專用,0.8835590230094627,21.098596281135272,4.18776212045667
南港區,農業,0.03327021542674767,21.098596281135272,0.15768923668393672
士林區,交通運輸,0.23245680852565595,58.80207784793034,0.3953207387106606
士林區,住宅,9.291233661073417,58.80207784793034,15.800859427283726
士林區,保護保育,38.401661482395696,58.80207784793034,65.3066403226554
士林區,公共事業設施,0.1605414552356291,58.80207784793034,0.2730200379156834
士林區,公共行政服務,0.7423638195173152,58.80207784793034,1.2624788896697878
士林區,公園綠地遊憩,2.4862662022958633,58.80207784793034,4.228194467422842
士林區,商業服務,0.8873515140485905,58.80207784793034,1.5090478883133933
士林區,工業產業,0.29351971601036253,58.80207784793034,0.4991655512062718
士林區,文化宗教保存,0.01341355937824216,58.80207784793034,0.022811369715422865
士林區,文教,1.5368870153499392,58.80207784793034,2.613661067087671
士林區,水域水利,4.698403308687355,58.80207784793034,7.990199463423766
士林區,特殊專用,0.0210733235635782,58.80207784793034,0.03583771923515441
士林區,農業,0.03690598184869823,58.80207784793034,0.06276305736022082
大同區,交通運輸,0.3592438653080978,4.033080166845128,8.907431800174601
大同區,住宅,1.0642531108652649,4.033080166845128,26.38809710786819
大同區,公共事業設施,0.10432607318697767,4.033080166845128,2.5867592230031624
大同區,公共行政服務,0.0578510182701248,4.033080166845128,1.434412803040776
大同區,公園綠地遊憩,0.06157361351507095,4.033080166845128,1.526714346549596
大同區,商業服務,0.8847603440336126,4.033080166845128,21.93758386721371
大同區,工業產業,0.009231191396943783,4.033080166845128,0.228886880871621
大同區,文化宗教保存,0.050154289706829926,4.033080166845128,1.2435728433849371
大同區,文教,0.36849626141658876,4.033080166845128,9.136844450697952
大同區,水域水利,0.726518955095869,4.033080166845128,18.013997367778273
大同區,特殊專用,0.3466714440497477,4.033080166845128,8.595699309417174
大安區,交通運輸,0.2538595522362461,9.650142645442573,2.630630049350982
大安區,住宅,4.257003693897865,9.650142645442573,44.113375836038024
